ID,target,f190486d6,58e2e02e6,eeb9cd3aa,9fd594eec,6eef030c1,15ace8c9f,fb0f5dbfe,58e056e12,20aa07010,024c577b9,d6bb78916,b43a7cfd5,58232a6fb,1702b5bf0,324921c7b,62e59a501,2ec5b290f,241f0f867,fb49e4212,66ace2992,f74e8f13d,5c6487af1,963a49cdc,26fc93eb7,1931ccfdd,703885424,70feb1494,491b9ee45,23310aa6f,e176a204a,6619d81fc,1db387535,fc99f9426,91f701ba2,0572565c2,190db8488,adb64ff71,c47340d97,c5a231d81,0ff32eb98,leaked_target_0,leaked_target_1,leaked_target_2,leaked_target_3,leaked_target_4,leaked_target_5,leaked_target_6,leaked_target_7,leaked_target_8,leaked_target_9,leaked_target_10,leaked_target_11,leaked_target_12,leaked_target_13,leaked_target_14,leaked_target_15,leaked_target_16,leaked_target_17,leaked_target_18,leaked_target_19,leaked_target_20,leaked_target_21,leaked_target_22,leaked_target_23,leaked_target_24,leaked_target_25,leaked_target_26,leaked_target_27,leaked_target_28,leaked_target_29,leaked_target_30,leaked_target_31,leaked_target_32,leaked_target_33,leaked_target_34,leaked_target_35,leaked_target_36,leaked_target_37,compiled_leak,nonzero_mean
de5c9d9eb,480000.0,0.0,12000.0,0.0,362000.0,156000.0,0.0,12000.0,204000.0,0.0,124000.0,68000.0,0.0,16666.66,194000.0,0.0,0.0,0.0,375000.0,171000.0,82666.66,0.0,0.0,0.0,528666.66,145000.0,0.0,429000.0,152000.0,2000.0,98000.0,22000.0,35000.0,50000.0,6000.0,40000.0,2000.0,48000.0,0.0,242666.66,0.0,0.0,480000.0,480000.0,480000.0,480000.0,0.0,0.0,0.0,480000.0,0.0,480000.0,480000.0,0.0,480000.0,0.0,0.0,480000.0,0.0,480000.0,480000.0,0.0,0.0,0.0,0.0,480000.0,0.0,480000.0,0.0,480000.0,0.0,480000.0,480000.0,0.0,0.0,0.0,0.0,480000.0,0.0,480000.0,48580.969285572064
de5f122d8,1312250.0,1110333.34,1427333.34,1134000.0,0.0,1493200.0,1238000.0,837200.0,8567333.34,1190000.0,695333.34,726000.0,1140666.66,1809333.34,0.0,1565500.0,0.0,0.0,1192000.0,1320000.0,1109714.28,3172000.0,2269666.66,1258800.0,5233692.3,1916666.66,1508000.0,1420500.0,1092500.0,766000.0,1988666.66,1545200.0,1489500.0,1490000.0,3357500.0,66627200.0,9135000.0,1636400.0,1810800.0,1822000.0,2421000.0,1312250.0,1312250.0,1312250.0,1312250.0,1312250.0,1312250.0,1312250.0,1312250.0,1312250.0,1312250.0,1312250.0,0.0,1312250.0,1312250.0,1312250.0,1312250.0,1312250.0,1312250.0,1312250.0,1312250.0,1312250.0,1312250.0,1312250.0,1312250.0,1312250.0,0.0,0.0,1312250.0,1312250.0,1312250.0,0.0,1312250.0,1312250.0,1312250.0,1312250.0,1312250.0,1312250.0,1312250.0,1312250.0,1178838.4105605665
de60751ef,11242000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392000.0,0.0,0.0,60000.0,10000.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,10000.0,0.0,4000.0,0.0,0.0,0.0,0.0,32000.0,7500000.0,0.0,10000000.0,0.0,0.0,0.0,11242000.0,0.0,0.0,11242000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11242000.0,643496.4874612493
de7c7c229,3366666.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1850000.0,0.0,0.0,0.0,3850000.0,0.0,0.0,0.0,0.0,3565000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3366666.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3366666.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3366666.66,2583111.26782808
de9219389,20000000.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000000.0,20000000.0,844558.9353013458
deab70480,20000000.0,0.0,0.0,0.0,0.0,0.0,200000.0,30000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,0.0,0.0,0.0,0.0,10000000.0,0.0,0.0,10000000.0,8200000.0,20000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000000.0,0.0,0.0,0.0,20000000.0,20000000.0,20000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000000.0,2972479.0984969786
deb1053f8,500000.0,1000000.0,0.0,0.0,0.0,0.0,11000000.0,2000000.0,0.0,0.0,0.0,0.0,9400000.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1700000.0,0.0,0.0,0.0,2000000.0,4200000.0,67500.0,214666.66,0.0,2000000.0,0.0,21100000.0,0.0,200000.0,4200000.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,500000.0,0.0,0.0,500000.0,500000.0,0.0,500000.0,500000.0,500000.0,500000.0,500000.0,0.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,2260521.2482079174
deb9bd0f9,2500000.0,0.0,0.0,0.0,0.0,0.0,0.0,1096000.0,7200000.0,2000000.0,0.0,500000.0,64800.0,64800.0,64800.0,64800.0,64800.0,64800.0,64800.0,64800.0,64800.0,64800.0,64800.0,64800.0,64800.0,64800.0,64800.0,64800.0,64800.0,64800.0,64800.0,64800.0,64800.0,64800.0,64800.0,64800.0,64800.0,64800.0,64800.0,64800.0,64800.0,2500000.0,2500000.0,0.0,2500000.0,0.0,2500000.0,0.0,0.0,2500000.0,2500000.0,2500000.0,2500000.0,0.0,0.0,0.0,2500000.0,0.0,0.0,0.0,2500000.0,0.0,2500000.0,0.0,0.0,2500000.0,2500000.0,2500000.0,0.0,0.0,0.0,0.0,0.0,0.0,2500000.0,0.0,0.0,2500000.0,0.0,2500000.0,162365.556335701
debb3acb9,10000000.0,2000000.0,200000.0,0.0,200000.0,0.0,335000.0,600000.0,200000.0,0.0,0.0,800000.0,0.0,185000.0,566666.66,1400000.0,980000.0,0.0,0.0,0.0,0.0,0.0,2450000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6050000.0,0.0,0.0,600000.0,666666.66,1666666.66,0.0,200000.0,0.0,0.0,0.0,0.0,10000000.0,10000000.0,0.0,10000000.0,0.0,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000000.0,684240.6314100722
decbfd9b7,1400000.0,0.0,0.0,0.0,6250000.0,6250000.0,6250000.0,6250000.0,6250000.0,6250000.0,6250000.0,6250000.0,6250000.0,6250000.0,6250000.0,6250000.0,6250000.0,6250000.0,6250000.0,6250000.0,6250000.0,6250000.0,6250000.0,6250000.0,6250000.0,6250000.0,6250000.0,6250000.0,6250000.0,6250000.0,6250000.0,6250000.0,6250000.0,6250000.0,6250000.0,6250000.0,6250000.0,6250000.0,6250000.0,6250000.0,6250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1400000.0,1400000.0,1400000.0,0.0,0.0,0.0,0.0,1400000.0,0.0,1400000.0,0.0,1400000.0,0.0,0.0,1400000.0,1400000.0,1400000.0,1400000.0,1400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1400000.0,0.0,1400000.0,3187848.600884619
decf598de,200000.0,300000.0,1943333.34,0.0,2453200.0,0.0,0.0,0.0,0.0,0.0,0.0,700000.0,0.0,900000.0,12000000.0,0.0,0.0,0.0,3125000.0,8000000.0,0.0,0.0,0.0,0.0,26356000.0,8400000.0,26356000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,0.0,0.0,200000.0,200000.0,0.0,0.0,0.0,0.0,200000.0,0.0,0.0,200000.0,0.0,0.0,0.0,0.0,0.0,200000.0,200000.0,0.0,200000.0,0.0,200000.0,0.0,200000.0,3731866.1397693455
defd74a02,32000.0,0.0,10000000.0,0.0,0.0,0.0,14000.0,0.0,12000.0,22000.0,0.0,62000.0,2000.0,0.0,6000.0,2000.0,0.0,0.0,0.0,0.0,20000.0,0.0,0.0,4000.0,0.0,4000.0,0.0,8000.0,16000.0,0.0,0.0,0.0,0.0,0.0,4026000.0,0.0,4000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32000.0,0.0,0.0,32000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32000.0,32000.0,32000.0,32000.0,0.0,0.0,32000.0,76789.29925871303
defd82e89,8000000.0,0.0,2384000.0,6000000.0,0.0,5035000.0,2000000.0,13333333.34,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,40000.0,0.0,0.0,0.0,8666666.66,7000000.0,7000000.0,7000000.0,7000000.0,7000000.0,7000000.0,7000000.0,7000000.0,7000000.0,7000000.0,7000000.0,7000000.0,7000000.0,7000000.0,7000000.0,7000000.0,7000000.0,7000000.0,7000000.0,7000000.0,8000000.0,8000000.0,0.0,0.0,8000000.0,0.0,8000000.0,0.0,0.0,0.0,8000000.0,8000000.0,0.0,0.0,8000000.0,8000000.0,8000000.0,8000000.0,0.0,8000000.0,8000000.0,0.0,0.0,0.0,0.0,0.0,0.0,8000000.0,8000000.0,8000000.0,0.0,8000000.0,8000000.0,8000000.0,8000000.0,8000000.0,0.0,0.0,8000000.0,2902560.1916286442
df1e738de,1000000.0,0.0,0.0,0.0,0.0,4200000.0,1500000.0,1300000.0,0.0,1525000.0,1050000.0,0.0,0.0,0.0,0.0,200000.0,800000.0,9100000.0,0.0,4866666.66,6000000.0,0.0,10600000.0,5266666.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,0.0,0.0,1000000.0,0.0,0.0,0.0,1000000.0,0.0,1000000.0,1000000.0,1000000.0,0.0,1000000.0,0.0,0.0,1000000.0,0.0,0.0,1000000.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,2016302.7200083216
df4fc40eb,7700000.0,0.0,14400000.0,15000000.0,0.0,14000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9217240.355254764
df6403f7a,20000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000000.0,0.0,0.0,20000000.0,20000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000000.0,20000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000000.0,13033229.938212253
df864fe30,21000000.0,0.0,45000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21000000.0,0.0,0.0,0.0,0.0,21000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21000000.0,25077550.905075572
df9fb5c82,37142857.14,27500000.0,26000000.0,30000000.0,32500000.0,48571428.58,0.0,43000000.0,50000000.0,47000000.0,42000000.0,44000000.0,44170833.34,37692307.7,46363636.36,40833333.34,53333333.34,40000000.0,48750000.0,42000000.0,43636363.64,47000000.0,37142857.14,25714285.72,30000000.0,20000000.0,32500000.0,22000000.0,23333333.34,18500000.0,22500000.0,25000000.0,32500000.0,25000000.0,22500000.0,30000000.0,25000000.0,34000000.0,24000000.0,23333333.34,16666666.66,37142857.14,37142857.14,37142857.14,37142857.14,37142857.14,0.0,0.0,37142857.14,37142857.14,37142857.14,37142857.14,0.0,0.0,0.0,37142857.14,37142857.14,37142857.14,37142857.14,0.0,0.0,37142857.14,37142857.14,37142857.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37142857.14,38622415.104687236
dfa739303,10195666.66,7980000.0,10000000.0,0.0,0.0,2000000.0,9270000.0,570000.0,21040000.0,10879000.0,1440000.0,2000000.0,5346500.0,0.0,2010000.0,1202000.0,4733600.0,2800000.0,2361200.0,0.0,4640000.0,2597000.0,0.0,14886000.0,3358333.34,0.0,3665000.0,0.0,600000.0,4098000.0,1148000.0,0.0,0.0,3069000.0,3824666.66,3000000.0,30000.0,4291000.0,204666.66,570000.0,574000.0,0.0,10195666.66,10195666.66,10195666.66,10195666.66,10195666.66,0.0,10195666.66,0.0,0.0,10195666.66,10195666.66,10195666.66,0.0,10195666.66,10195666.66,10195666.66,10195666.66,0.0,10195666.66,10195666.66,10195666.66,10195666.66,10195666.66,10195666.66,0.0,0.0,0.0,0.0,10195666.66,10195666.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10195666.66,2252569.0481987223
dfa9f5da5,34000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34000.0,34000.0,0.0,0.0,0.0,0.0,34000.0,34000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34000.0,735988.3542218981
dfb9559ed,500000.0,0.0,0.0,0.0,530000.0,0.0,0.0,700000.0,2000000.0,0.0,4100000.0,0.0,10000000.0,0.0,0.0,0.0,1500000.0,1400000.0,900000.0,0.0,0.0,0.0,3900000.0,0.0,700000.0,0.0,840000.0,2600000.0,700000.0,2700000.0,1800000.0,1000000.0,2000000.0,1600000.0,0.0,0.0,3200000.0,2400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,1287316.2876524546
dfccadb54,1200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12400000.0,0.0,0.0,0.0,0.0,280000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000000.0,0.0,0.0,800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200000.0,0.0,0.0,0.0,0.0,0.0,1200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1200000.0,1193511.5016182999
dfd001cc8,3800000.0,6300000.0,5300000.0,3620000.0,2000000.0,23160000.0,0.0,0.0,3250000.0,0.0,0.0,35000000.0,0.0,0.0,200000.0,0.0,1100000.0,3200000.0,5600000.0,25020000.0,0.0,0.0,5866666.66,2000000.0,0.0,14600000.0,0.0,0.0,0.0,600000.0,5000000.0,0.0,1000000.0,0.0,200000.0,0.0,1200000.0,4100000.0,0.0,0.0,22000000.0,0.0,3800000.0,3800000.0,0.0,3800000.0,0.0,3800000.0,0.0,0.0,0.0,0.0,0.0,0.0,3800000.0,0.0,3800000.0,3800000.0,3800000.0,0.0,3800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3800000.0,2703053.7166076577
dfde68054,8000000.0,0.0,0.0,0.0,0.0,0.0,0.0,2200000.0,0.0,0.0,0.0,0.0,0.0,400000.0,0.0,0.0,0.0,0.0,800000.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8000000.0,1134525.0265784191
dfec0c9e3,26610000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11318900.851670908
dff97c45b,5400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5600000.0,1800000.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5400000.0,1605797.6472314985
e012e104f,3056888.88,5352666.66,3012000.0,10491200.0,16818666.66,0.0,2286500.0,147090.9,3420000.0,8260400.0,14145000.0,1448888.88,2190000.0,450000.0,23985000.0,30000000.0,3252500.0,2090000.0,22134000.0,25100000.0,40000.0,819750.0,25300000.0,2253333.34,11115200.0,547000.0,707000.0,400000.0,0.0,600000.0,4870000.0,1838333.34,0.0,356000.0,2300000.0,922000.0,16733333.34,4900000.0,374000.0,370000.0,430000.0,3056888.88,3056888.88,3056888.88,3056888.88,3056888.88,0.0,3056888.88,3056888.88,3056888.88,3056888.88,0.0,3056888.88,3056888.88,3056888.88,3056888.88,3056888.88,3056888.88,3056888.88,3056888.88,3056888.88,3056888.88,3056888.88,0.0,0.0,3056888.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3056888.88,2009892.5437731051
e0180fe0b,20000000.0,50000000.0,0.0,0.0,0.0,0.0,0.0,0.0,23666666.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000000.0,32500000.0,50000000.0,0.0,0.0,0.0,0.0,20000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000000.0,0.0,0.0,0.0,20000000.0,0.0,20000000.0,0.0,20000000.0,0.0,0.0,0.0,20000000.0,20000000.0,23232368.42889919
e02c148ad,100000.0,7000000.0,20000000.0,600000.0,0.0,0.0,360000.0,1000000.0,2900000.0,6160000.0,7165000.0,0.0,2120000.0,400000.0,237000.0,820000.0,4050000.0,0.0,575000.0,0.0,0.0,0.0,0.0,1240000.0,600000.0,820000.0,0.0,0.0,0.0,0.0,2000000.0,0.0,2000000.0,4167000.0,2000000.0,1600000.0,0.0,2840000.0,6000000.0,3200000.0,2000000.0,0.0,100000.0,0.0,0.0,100000.0,0.0,0.0,100000.0,0.0,0.0,100000.0,100000.0,100000.0,0.0,0.0,0.0,0.0,100000.0,0.0,0.0,100000.0,100000.0,100000.0,0.0,100000.0,100000.0,0.0,100000.0,100000.0,100000.0,100000.0,100000.0,0.0,0.0,0.0,100000.0,100000.0,0.0,100000.0,1253577.777976673
e04fd010b,3122500.0,0.0,0.0,0.0,0.0,230000.0,0.0,0.0,0.0,2052000.0,436000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1760000.0,0.0,1966000.0,1966000.0,1966000.0,1966000.0,1966000.0,1966000.0,1966000.0,1966000.0,1966000.0,1966000.0,1966000.0,1966000.0,1966000.0,1966000.0,1966000.0,1966000.0,1966000.0,1966000.0,1966000.0,1966000.0,1966000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3122500.0,3122500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3122500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3122500.0,734817.1590965696
e06aee619,200000.0,1100000.0,3200000.0,5600000.0,25020000.0,0.0,0.0,5866666.66,2000000.0,0.0,14600000.0,0.0,0.0,0.0,600000.0,5000000.0,0.0,1000000.0,0.0,200000.0,0.0,1200000.0,4100000.0,0.0,0.0,22000000.0,0.0,0.0,0.0,2000000.0,6700000.0,600000.0,0.0,500000.0,0.0,2200000.0,12000000.0,3850000.0,1200000.0,4828571.42,2066666.66,0.0,200000.0,0.0,0.0,200000.0,0.0,0.0,200000.0,200000.0,200000.0,200000.0,200000.0,0.0,200000.0,0.0,0.0,200000.0,200000.0,0.0,200000.0,0.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,0.0,200000.0,200000.0,200000.0,0.0,200000.0,0.0,0.0,0.0,200000.0,2760416.808968401
e0a35d9f8,2640000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50000000.00000009
e0b8806e6,800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800000.0,0.0,0.0,0.0,0.0,0.0,800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800000.0,994751.7895893465
e0c736058,245000.0,0.0,5440000.0,0.0,0.0,28376400.0,2000000.0,0.0,0.0,0.0,8000000.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,795000.0,0.0,0.0,1232000.0,0.0,0.0,0.0,0.0,178000.0,465000.0,0.0,0.0,0.0,35325000.0,904000.0,0.0,0.0,0.0,45600000.0,0.0,245000.0,245000.0,0.0,0.0,0.0,245000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245000.0,245000.0,245000.0,0.0,0.0,245000.0,0.0,245000.0,245000.0,0.0,245000.0,245000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245000.0,108957.56611687667
e0d4486d2,4100000.0,786666.66,6277142.86,420000.0,420000.0,420000.0,420000.0,420000.0,420000.0,420000.0,420000.0,420000.0,420000.0,420000.0,420000.0,420000.0,420000.0,420000.0,420000.0,420000.0,420000.0,420000.0,420000.0,420000.0,420000.0,420000.0,420000.0,420000.0,420000.0,420000.0,420000.0,420000.0,420000.0,420000.0,420000.0,420000.0,420000.0,420000.0,420000.0,420000.0,420000.0,4100000.0,0.0,4100000.0,4100000.0,4100000.0,4100000.0,4100000.0,0.0,4100000.0,4100000.0,4100000.0,4100000.0,0.0,4100000.0,4100000.0,4100000.0,4100000.0,0.0,4100000.0,4100000.0,0.0,0.0,4100000.0,0.0,4100000.0,4100000.0,0.0,0.0,0.0,4100000.0,0.0,4100000.0,0.0,4100000.0,0.0,0.0,4100000.0,4100000.0,4100000.0,349243.1203066241
